scen,seg,period,KB,SC,nl,ONRD,ONRC,RM,OFRD,OFRC,Speed
1,19,9,68.02705,9600.0,4,0.0,0.0,2400,198.0,2100.0,68.17875
1,20,9,63.42857,9600.0,4,0.0,0.0,2400,0.0,0.0,69.86584
1,21,9,73.73239,9600.0,4,343.0,2100.0,2400,0.0,0.0,64.869675
1,22,9,68.328575,9600.0,4,0.0,0.0,2400,0.0,0.0,69.06371
1,23,9,70.155914,9600.0,4,0.0,0.0,2400,215.0,2100.0,68.1767
1,24,9,65.25714,9600.0,4,0.0,0.0,2400,0.0,0.0,69.808174
1,25,9,77.68923,9600.0,4,463.0,2100.0,2400,0.0,0.0,64.75795
1,26,9,81.22943,9600.0,4,203.0,2100.0,2400,0.0,0.0,64.434715
1,27,9,74.91725,9600.0,4,0.0,0.0,2400,0.0,0.0,69.86369
1,28,9,77.61551,9600.0,4,0.0,0.0,2400,432.0,2100.0,67.43493
1,29,9,68.6,9600.0,4,0.0,0.0,2400,0.0,0.0,69.811035
1,30,9,77.171425,12000.0,5,600.0,4400.0,2400,1839.0,4400.0,32.599583
1,31,9,53.914337,4800.0,2,0.0,0.0,2400,0.0,0.0,53.333332
1,32,9,53.491524,7200.0,3,180.0,2100.0,2400,218.0,2100.0,69.993004
1,33,9,53.137054,4800.0,2,0.0,0.0,2400,0.0,0.0,53.538918
