scen,seg,period,KB,SC,nl,ONRD,ONRC,RM,OFRD,OFRC,Speed
1,21,1,110.08545,9600.0,4,521.0,2100.0,2400,0.0,0.0,62.990738
1,22,1,104.0481,9600.0,4,0.0,0.0,2400,0.0,0.0,66.558815
1,23,1,103.55911,9600.0,4,0.0,0.0,2400,327.0,2100.0,66.558815
1,24,1,97.77464,9600.0,4,0.0,0.0,2400,0.0,0.0,67.50525
1,25,1,116.843765,9600.0,4,705.0,2100.0,2400,0.0,0.0,62.570957
1,26,1,123.823135,9600.0,4,380.0,2100.0,2400,0.0,0.0,62.11063
1,27,1,120.39927,9600.0,4,0.0,0.0,2400,0.0,0.0,63.738518
1,28,1,116.53395,9600.0,4,0.0,0.0,2400,656.0,2100.0,63.738518
1,29,1,106.09168,9600.0,4,0.0,0.0,2400,0.0,0.0,66.202324
1,30,1,117.194954,12000.0,5,948.0,4400.0,2400,2795.0,4400.0,30.703445
1,31,1,90.0,4800.0,2,0.0,0.0,2400,0.0,0.0,53.333332
1,32,1,76.73464,7200.0,3,338.0,2100.0,2400,330.0,2100.0,57.34392
1,33,1,90.0,4800.0,2,0.0,0.0,2400,0.0,0.0,53.333332
1,0,2,86.16727,7200.0,3,0.0,0.0,2400,0.0,0.0,64.897026
1,1,2,85.78051,7200.0,3,0.0,0.0,2400,82.0,2100.0,64.897026
1,2,2,85.34535,7200.0,3,0.0,0.0,2400,413.0,2100.0,64.56121
1,3,2,75.940834,7200.0,3,0.0,0.0,2400,0.0,0.0,67.11804
1,4,2,90.46236,7200.0,3,457.0,2100.0,2400,0.0,0.0,61.395702
1,5,2,135.0,7200.0,3,1801.0,2200.0,2400,0.0,0.0,43.459118
1,6,2,135.0,9600.0,4,0.0,0.0,2400,0.0,0.0,43.459118
1,7,2,107.35133,9600.0,4,0.0,0.0,2400,229.0,2100.0,62.125053
1,8,2,104.68454,9600.0,4,0.0,0.0,2400,0.0,0.0,66.57539
1,9,2,137.42555,11769.151,5,644.0,2100.0,2400,232.0,2100.0,56.539703
1,10,2,113.281906,9600.0,4,0.0,0.0,2400,0.0,0.0,65.13889
1,11,2,150.01653,11183.082,5,772.0,2100.0,2400,183.0,2100.0,55.393898
1,12,2,127.10124,9600.0,4,0.0,0.0,2400,0.0,0.0,62.66417
1,13,2,151.97679,11347.779,5,705.0,4400.0,2400,2392.0,4400.0,58.114136
1,14,2,91.87954,9600.0,4,0.0,0.0,2400,0.0,0.0,68.29322
1,15,2,105.95191,9600.0,4,438.0,2100.0,2400,0.0,0.0,63.40476
1,16,2,102.278625,12000.0,5,379.0,2100.0,2400,0.0,0.0,69.35333
1,17,2,102.278625,12000.0,5,0.0,0.0,2400,0.0,0.0,69.38448
1,18,2,102.278625,12000.0,5,0.0,0.0,2400,381.0,2100.0,69.38448
1,19,2,100.349174,9600.0,4,0.0,0.0,2400,304.0,2100.0,66.96104
1,20,2,94.21719,9600.0,4,0.0,0.0,2400,0.0,0.0,67.96356
1,21,2,110.10469,9600.0,4,523.0,2100.0,2400,0.0,0.0,62.96986
1,22,2,104.06793,9600.0,4,0.0,0.0,2400,0.0,0.0,66.49614
1,23,2,103.580765,9600.0,4,0.0,0.0,2400,329.0,2100.0,66.49614
1,24,2,97.756065,9600.0,4,0.0,0.0,2400,0.0,0.0,67.453575
1,25,2,116.88399,9600.0,4,708.0,2100.0,2400,0.0,0.0,62.543423
1,26,2,123.85976,9600.0,4,380.0,2100.0,2400,0.0,0.0,62.085613
1,27,2,120.44636,9600.0,4,0.0,0.0,2400,0.0,0.0,63.64398
1,28,2,116.57596,9600.0,4,0.0,0.0,2400,659.0,2100.0,63.64398
1,29,2,106.071434,9600.0,4,0.0,0.0,2400,0.0,0.0,66.13081
1,30,2,117.26632,12000.0,5,953.0,4400.0,2400,2809.0,4400.0,21.972935
1,31,2,90.0,4800.0,2,0.0,0.0,2400,0.0,0.0,53.333332
1,32,2,76.77359,7200.0,3,340.0,2100.0,2400,331.0,2100.0,51.88001
1,33,2,90.0,4800.0,2,0.0,0.0,2400,0.0,0.0,53.333332
1,0,3,87.151344,7200.0,3,0.0,0.0,2400,0.0,0.0,64.669136
1,1,3,86.47875,7200.0,3,0.0,0.0,2400,83.0,2100.0,64.669136
1,2,3,86.0331,7200.0,3,0.0,0.0,2400,415.0,2100.0,64.54493
1,3,3,76.73464,7200.0,3,0.0,0.0,2400,0.0,0.0,66.95802
1,4,3,91.27371,7200.0,3,459.0,2100.0,2400,0.0,0.0,61.32106
1,5,3,135.0,7200.0,3,1809.0,2200.0,2400,0.0,0.0,43.808945
1,6,3,135.0,9600.0,4,0.0,0.0,2400,0.0,0.0,43.808945
1,7,3,107.35424,9600.0,4,0.0,0.0,2400,230.0,2100.0,62.22885
1,8,3,104.6646,9600.0,4,0.0,0.0,2400,0.0,0.0,66.57359
1,9,3,138.70184,11764.645,5,646.0,2100.0,2400,233.0,2100.0,56.39435
1,10,3,113.281906,9600.0,4,0.0,0.0,2400,0.0,0.0,65.12752
1,11,3,151.23866,11183.547,5,776.0,2100.0,2400,184.0,2100.0,55.309933
1,12,3,127.176994,9600.0,4,0.0,0.0,2400,0.0,0.0,62.63154
1,13,3,153.11234,11355.311,5,709.0,4400.0,2400,2403.0,4400.0,58.061947
1,14,3,91.80954,9600.0,4,0.0,0.0,2400,0.0,0.0,68.26498
1,15,3,105.91829,9600.0,4,440.0,2100.0,2400,0.0,0.0,63.390076
1,16,3,102.26272,12000.0,5,380.0,2100.0,2400,0.0,0.0,69.35189
1,17,3,102.26272,12000.0,5,0.0,0.0,2400,0.0,0.0,69.36765
1,18,3,102.26272,12000.0,5,0.0,0.0,2400,383.0,2100.0,69.36765
1,19,3,100.30654,9600.0,4,0.0,0.0,2400,305.0,2100.0,66.95464
1,20,3,94.145546,9600.0,4,0.0,0.0,2400,0.0,0.0,67.924904
1,21,3,110.08955,9600.0,4,526.0,2100.0,2400,0.0,0.0,62.949337
1,22,3,104.0481,9600.0,4,0.0,0.0,2400,0.0,0.0,66.43584
1,23,3,103.56817,9600.0,4,0.0,0.0,2400,330.0,2100.0,66.43584
1,24,3,97.718925,9600.0,4,0.0,0.0,2400,0.0,0.0,67.401024
1,25,3,116.90616,9600.0,4,711.0,2100.0,2400,0.0,0.0,62.515564
1,26,3,123.878075,9600.0,4,380.0,2100.0,2400,0.0,0.0,62.060326
1,27,3,120.4699,9600.0,4,0.0,0.0,2400,0.0,0.0,63.548183
1,28,3,116.60217,9600.0,4,0.0,0.0,2400,662.0,2100.0,63.548183
1,29,3,106.03095,9600.0,4,0.0,0.0,2400,0.0,0.0,63.987774
1,30,3,117.31987,12000.0,5,958.0,4400.0,2400,2821.0,4400.0,16.833462
1,31,3,90.0,4800.0,2,0.0,0.0,2400,0.0,0.0,53.333332
1,32,3,76.79307,7200.0,3,341.0,2100.0,2400,334.0,2100.0,47.184418
1,33,3,90.0,4800.0,2,0.0,0.0,2400,0.0,0.0,53.333332
1,0,4,88.14919,7200.0,3,0.0,0.0,2400,0.0,0.0,64.43622
1,1,4,87.16307,7200.0,3,0.0,0.0,2400,78.0,2100.0,64.43622
1,2,4,86.74482,7200.0,3,0.0,0.0,2400,390.0,2100.0,64.58022
1,3,4,78.18987,7200.0,3,0.0,0.0,2400,0.0,0.0,66.65825
1,4,4,92.13649,7200.0,3,432.0,2100.0,2400,0.0,0.0,61.256935
1,5,4,135.0,7200.0,3,1700.0,2200.0,2400,0.0,0.0,44.184486
1,6,4,135.0,9600.0,4,0.0,0.0,2400,0.0,0.0,44.184486
1,7,4,107.31364,9600.0,4,0.0,0.0,2400,216.0,2100.0,62.34028
1,8,4,104.944305,9600.0,4,0.0,0.0,2400,0.0,0.0,66.53725
1,9,4,135.99652,11789.479,5,607.0,2100.0,2400,219.0,2100.0,56.876453
1,10,4,113.041985,9600.0,4,0.0,0.0,2400,0.0,0.0,65.18649
1,11,4,147.76587,11202.905,5,729.0,2100.0,2400,173.0,2100.0,55.79773
1,12,4,125.99691,9600.0,4,0.0,0.0,2400,0.0,0.0,62.87579
1,13,4,149.8391,11403.746,5,665.0,4400.0,2400,2258.0,4400.0,58.309216
1,14,4,92.7586,9600.0,4,0.0,0.0,2400,0.0,0.0,68.1998
1,15,4,106.37265,9600.0,4,413.0,2100.0,2400,0.0,0.0,63.396923
1,16,4,102.342255,12000.0,5,358.0,2100.0,2400,0.0,0.0,69.35256
1,17,4,102.342255,12000.0,5,0.0,0.0,2400,0.0,0.0,69.3893
1,18,4,102.342255,12000.0,5,0.0,0.0,2400,360.0,2100.0,69.3893
1,19,4,100.67703,9600.0,4,0.0,0.0,2400,287.0,2100.0,66.99372
1,20,4,94.97265,9600.0,4,0.0,0.0,2400,0.0,0.0,67.885025
1,21,4,110.32881,9600.0,4,495.0,2100.0,2400,0.0,0.0,63.45189
1,22,4,104.34591,9600.0,4,0.0,0.0,2400,0.0,0.0,60.787064
1,23,4,103.74222,9600.0,4,0.0,0.0,2400,310.0,2100.0,60.418213
1,24,4,98.37095,9600.0,4,0.0,0.0,2400,0.0,0.0,37.368702
1,25,4,116.72432,9600.0,4,669.0,2100.0,2400,0.0,0.0,37.17063
1,26,4,123.74988,9600.0,4,380.0,2100.0,2400,0.0,0.0,38.30742
1,27,4,120.305176,9600.0,4,0.0,0.0,2400,0.0,0.0,38.2617
1,28,4,116.35394,9600.0,4,0.0,0.0,2400,622.0,2100.0,32.53984
1,29,4,106.70113,9600.0,4,0.0,0.0,2400,0.0,0.0,24.387972
1,30,4,116.856544,12000.0,5,899.0,4400.0,2400,2650.0,4400.0,15.414465
1,31,4,90.0,4800.0,2,0.0,0.0,2400,0.0,0.0,53.333332
1,32,4,76.38506,7200.0,3,320.0,2100.0,2400,313.0,2100.0,43.347965
1,33,4,90.0,4800.0,2,0.0,0.0,2400,0.0,0.0,53.333332
1,0,5,80.53205,7200.0,3,0.0,0.0,2400,0.0,0.0,66.16
1,1,5,81.59791,7200.0,3,0.0,0.0,2400,72.0,2100.0,65.29579
1,2,5,81.206245,7200.0,3,0.0,0.0,2400,365.0,2100.0,64.724075
1,3,5,72.07843,7200.0,3,0.0,0.0,2400,0.0,0.0,67.85664
1,4,5,85.60714,7200.0,3,403.0,2100.0,2400,0.0,0.0,61.840645
1,5,5,135.0,7200.0,3,1590.0,2200.0,2400,0.0,0.0,41.214397
1,6,5,135.0,9600.0,4,0.0,0.0,2400,0.0,0.0,41.214397
1,7,5,102.33379,9600.0,4,0.0,0.0,2400,202.0,2100.0,61.459023
1,8,5,99.08383,9600.0,4,0.0,0.0,2400,0.0,0.0,66.534645
1,9,5,125.67881,11790.946,5,567.0,2100.0,2400,205.0,2100.0,57.678776
1,10,5,106.15244,9600.0,4,0.0,0.0,2400,0.0,0.0,65.32553
1,11,5,136.39093,11203.262,5,682.0,2100.0,2400,161.0,2100.0,56.645996
1,12,5,117.34213,9600.0,4,0.0,0.0,2400,0.0,0.0,63.240704
1,13,5,138.67676,11405.973,5,623.0,4400.0,2400,2111.0,4400.0,59.04378
1,14,5,88.30235,9600.0,4,0.0,0.0,2400,0.0,0.0,68.38648
1,15,5,101.46509,9600.0,4,387.0,2100.0,2400,0.0,0.0,63.508244
1,16,5,97.540405,12000.0,5,335.0,2100.0,2400,0.0,0.0,69.36348
1,17,5,97.540405,12000.0,5,0.0,0.0,2400,0.0,0.0,69.52258
1,18,5,97.540405,12000.0,5,0.0,0.0,2400,337.0,2100.0,68.12896
1,19,5,96.18463,9600.0,4,0.0,0.0,2400,268.0,2100.0,59.38615
1,20,5,90.29905,9600.0,4,0.0,0.0,2400,0.0,0.0,40.62488
1,21,5,105.099106,9600.0,4,462.0,2100.0,2400,0.0,0.0,27.240358
1,22,5,98.595505,9600.0,4,0.0,0.0,2400,0.0,0.0,24.586107
1,23,5,99.044235,9600.0,4,0.0,0.0,2400,291.0,2100.0,28.236801
1,24,5,93.289764,9600.0,4,0.0,0.0,2400,0.0,0.0,22.59469
1,25,5,110.92639,9600.0,4,626.0,2100.0,2400,0.0,0.0,23.292475
1,26,5,116.97154,9600.0,4,330.0,2100.0,2400,0.0,0.0,31.678308
1,27,5,111.93744,9600.0,4,0.0,0.0,2400,0.0,0.0,37.58421
1,28,5,110.35334,9600.0,4,0.0,0.0,2400,582.0,2100.0,33.939526
1,29,5,100.163055,9600.0,4,0.0,0.0,2400,0.0,0.0,26.302277
1,30,5,110.103584,12000.0,5,841.0,4400.0,2400,2480.0,4400.0,15.573043
1,31,5,90.0,4800.0,2,0.0,0.0,2400,0.0,0.0,53.333332
1,32,5,75.99862,7200.0,3,300.0,2100.0,2400,293.0,2100.0,40.71299
1,33,5,90.0,4800.0,2,0.0,0.0,2400,0.0,0.0,53.333332
1,0,6,73.72216,7200.0,3,0.0,0.0,2400,0.0,0.0,67.55093
1,1,6,76.14546,7200.0,3,0.0,0.0,2400,68.0,2100.0,65.40114
1,2,6,75.74371,7200.0,3,0.0,0.0,2400,339.0,2100.0,64.85026
1,3,6,66.48493,7200.0,3,0.0,0.0,2400,0.0,0.0,68.7825
1,4,6,79.36885,7200.0,3,375.0,2100.0,2400,0.0,0.0,62.34184
1,5,6,119.82297,7200.0,3,1480.0,2200.0,2400,0.0,0.0,48.17619
1,6,6,119.82297,9600.0,4,0.0,0.0,2400,0.0,0.0,48.17619
1,7,6,95.2108,9600.0,4,0.0,0.0,2400,188.0,2100.0,63.52466
1,8,6,91.09489,9600.0,4,0.0,0.0,2400,0.0,0.0,67.70866
1,9,6,115.742226,11791.255,5,528.0,2100.0,2400,191.0,2100.0,58.47477
1,10,6,97.12658,9600.0,4,0.0,0.0,2400,0.0,0.0,66.78806
1,11,6,125.43037,11204.453,5,635.0,2100.0,2400,150.0,2100.0,57.49804
1,12,6,106.51789,9600.0,4,0.0,0.0,2400,0.0,0.0,65.165054
1,13,6,128.11513,11407.908,5,580.0,4400.0,2400,1967.0,4400.0,59.649475
1,14,6,81.71798,9600.0,4,0.0,0.0,2400,0.0,0.0,69.10053
1,15,6,94.171135,9600.0,4,360.0,2100.0,2400,0.0,0.0,63.880047
1,16,6,90.72898,12000.0,5,311.0,2100.0,2400,0.0,0.0,69.39993
1,17,6,90.72898,12000.0,5,0.0,0.0,2400,0.0,0.0,69.84097
1,18,6,90.72898,12000.0,5,0.0,0.0,2400,313.0,2100.0,48.198486
1,19,6,89.47492,9600.0,4,0.0,0.0,2400,249.0,2100.0,34.548653
1,20,6,83.46371,9600.0,4,0.0,0.0,2400,0.0,0.0,22.588224
1,21,6,97.50906,9600.0,4,431.0,2100.0,2400,0.0,0.0,23.10411
1,22,6,90.6616,9600.0,4,0.0,0.0,2400,0.0,0.0,24.918526
1,23,6,92.15498,9600.0,4,0.0,0.0,2400,270.0,2100.0,30.2634
1,24,6,86.095,9600.0,4,0.0,0.0,2400,0.0,0.0,25.128456
1,25,6,102.787155,9600.0,4,582.0,2100.0,2400,0.0,0.0,26.50901
1,26,6,107.683525,9600.0,4,270.0,2100.0,2400,0.0,0.0,31.951565
1,27,6,101.2737,9600.0,4,0.0,0.0,2400,0.0,0.0,37.80055
1,28,6,102.01958,9600.0,4,0.0,0.0,2400,542.0,2100.0,37.25094
1,29,6,91.35576,9600.0,4,0.0,0.0,2400,0.0,0.0,26.829256
1,30,6,101.28025,12000.0,5,784.0,4400.0,2400,2309.0,4400.0,15.588766
1,31,6,87.1225,4800.0,2,0.0,0.0,2400,0.0,0.0,53.333332
1,32,6,74.265816,7200.0,3,279.0,2100.0,2400,272.0,2100.0,40.251575
1,33,6,87.40361,4800.0,2,0.0,0.0,2400,0.0,0.0,53.333332
1,0,7,67.49199,7200.0,3,0.0,0.0,2400,0.0,0.0,68.63037
1,1,7,70.728874,7200.0,3,0.0,0.0,2400,63.0,2100.0,65.48952
1,2,7,70.33887,7200.0,3,0.0,0.0,2400,314.0,2100.0,64.95698
1,3,7,61.268623,7200.0,3,0.0,0.0,2400,0.0,0.0,69.251396
1,4,7,73.32115,7200.0,3,348.0,2100.0,2400,0.0,0.0,62.77861
1,5,7,104.359344,7200.0,3,1371.0,2200.0,2400,0.0,0.0,57.24454
1,6,7,104.359344,9600.0,4,0.0,0.0,2400,0.0,0.0,57.24454
1,7,7,88.17386,9600.0,4,0.0,0.0,2400,175.0,2100.0,66.215324
1,8,7,83.70615,9600.0,4,0.0,0.0,2400,0.0,0.0,69.03723
1,9,7,106.05018,11793.439,5,489.0,2100.0,2400,176.0,2100.0,59.292686
1,10,7,88.89559,9600.0,4,0.0,0.0,2400,0.0,0.0,68.754814
1,11,7,114.82411,11205.943,5,588.0,2100.0,2400,139.0,2100.0,58.350113
1,12,7,96.83173,9600.0,4,0.0,0.0,2400,0.0,0.0,67.530174
1,13,7,117.78191,11411.449,5,536.0,4400.0,2400,1820.0,4400.0,60.255432
1,14,7,75.563385,9600.0,4,0.0,0.0,2400,0.0,0.0,69.8159
1,15,7,87.062775,9600.0,4,333.0,2100.0,2400,0.0,0.0,64.43627
1,16,7,84.25714,12000.0,5,288.0,2100.0,2400,0.0,0.0,69.454475
1,17,7,84.25714,12000.0,5,0.0,0.0,2400,0.0,0.0,69.92857
1,18,7,84.25714,12000.0,5,0.0,0.0,2400,290.0,2100.0,69.98791
1,19,7,82.878975,9600.0,4,0.0,0.0,2400,231.0,2100.0,59.993614
1,20,7,77.07948,9600.0,4,0.0,0.0,2400,0.0,0.0,39.621395
1,21,7,90.09152,9600.0,4,399.0,2100.0,2400,0.0,0.0,37.67208
1,22,7,83.334625,9600.0,4,0.0,0.0,2400,0.0,0.0,30.75395
1,23,7,85.348434,9600.0,4,0.0,0.0,2400,250.0,2100.0,34.654892
1,24,7,79.3752,9600.0,4,0.0,0.0,2400,0.0,0.0,29.289429
1,25,7,94.871704,9600.0,4,539.0,2100.0,2400,0.0,0.0,31.02529
1,26,7,99.11593,9600.0,4,236.0,2100.0,2400,0.0,0.0,33.94374
1,27,7,92.16,9600.0,4,0.0,0.0,2400,0.0,0.0,38.77653
1,28,7,94.18797,9600.0,4,0.0,0.0,2400,501.0,2100.0,37.31405
1,29,7,83.72233,9600.0,4,0.0,0.0,2400,0.0,0.0,27.220205
1,30,7,93.384514,12000.0,5,725.0,4400.0,2400,2138.0,4400.0,15.5375
1,31,7,74.89429,4800.0,2,0.0,0.0,2400,0.0,0.0,53.333332
1,32,7,67.71567,7200.0,3,258.0,2100.0,2400,253.0,2100.0,43.087555
1,33,7,75.0534,4800.0,2,0.0,0.0,2400,0.0,0.0,53.333332
1,0,8,61.73059,7200.0,3,0.0,0.0,2400,0.0,0.0,69.39834
1,1,8,65.34467,7200.0,3,0.0,0.0,2400,58.0,2100.0,65.56005
1,2,8,64.977234,7200.0,3,0.0,0.0,2400,293.0,2100.0,65.03817
1,3,8,56.300407,7200.0,3,0.0,0.0,2400,0.0,0.0,69.26345
1,4,8,67.38405,7200.0,3,323.0,2100.0,2400,0.0,0.0,63.160343
1,5,8,92.64745,7200.0,3,1274.0,2200.0,2400,0.0,0.0,59.68862
1,6,8,92.64745,9600.0,4,0.0,0.0,2400,0.0,0.0,59.68862
1,7,8,81.340515,9600.0,4,0.0,0.0,2400,162.0,2100.0,66.94051
1,8,8,76.942245,9600.0,4,0.0,0.0,2400,0.0,0.0,69.22171
1,9,8,97.006386,11791.264,5,456.0,2100.0,2400,164.0,2100.0,60.037285
1,10,8,81.4799,9600.0,4,0.0,0.0,2400,0.0,0.0,69.46498
1,11,8,104.97107,11204.0625,5,547.0,2100.0,2400,130.0,2100.0,59.130577
1,12,8,88.30235,9600.0,4,0.0,0.0,2400,0.0,0.0,67.69564
1,13,8,108.14132,11406.945,5,500.0,4400.0,2400,1694.0,4400.0,60.818565
1,14,8,69.76211,9600.0,4,0.0,0.0,2400,0.0,0.0,69.82654
1,15,8,80.18833,9600.0,4,310.0,2100.0,2400,0.0,0.0,64.76004
1,16,8,78.01428,12000.0,5,268.0,2100.0,2400,0.0,0.0,69.48622
1,17,8,78.01428,12000.0,5,0.0,0.0,2400,0.0,0.0,69.93273
1,18,8,78.01428,12000.0,5,0.0,0.0,2400,270.0,2100.0,69.98862
1,19,8,76.458885,9600.0,4,0.0,0.0,2400,215.0,2100.0,67.8927
1,20,8,71.108475,9600.0,4,0.0,0.0,2400,0.0,0.0,69.844765
1,21,8,82.9419,9600.0,4,370.0,2100.0,2400,0.0,0.0,64.45475
1,22,8,76.60744,9600.0,4,0.0,0.0,2400,0.0,0.0,68.98798
1,23,8,78.73514,9600.0,4,0.0,0.0,2400,233.0,2100.0,67.89852
1,24,8,73.11688,9600.0,4,0.0,0.0,2400,0.0,0.0,60.762188
1,25,8,87.29617,9600.0,4,501.0,2100.0,2400,0.0,0.0,56.335636
1,26,8,91.20676,9600.0,4,220.0,2100.0,2400,0.0,0.0,60.710915
1,27,8,84.27397,9600.0,4,0.0,0.0,2400,0.0,0.0,53.56489
1,28,8,86.88746,9600.0,4,0.0,0.0,2400,467.0,2100.0,43.967476
1,29,8,76.927,9600.0,4,0.0,0.0,2400,0.0,0.0,30.69675
1,30,8,86.30096,12000.0,5,674.0,4400.0,2400,1988.0,4400.0,15.542182
1,31,8,65.2723,4800.0,2,0.0,0.0,2400,0.0,0.0,53.333332
1,32,8,61.87449,7200.0,3,240.0,2100.0,2400,235.0,2100.0,48.107666
1,33,8,65.403275,4800.0,2,0.0,0.0,2400,0.0,0.0,53.333332
1,0,9,56.58595,7200.0,3,0.0,0.0,2400,0.0,0.0,69.84066
1,1,9,60.23485,7200.0,3,0.0,0.0,2400,54.0,2100.0,65.60986
1,2,9,59.87025,7200.0,3,0.0,0.0,2400,270.0,2100.0,65.10746
1,3,9,51.829315,7200.0,3,0.0,0.0,2400,0.0,0.0,69.273735
1,4,9,61.855564,7200.0,3,299.0,2100.0,2400,0.0,0.0,63.486614
1,5,9,83.19908,7200.0,3,1179.0,2200.0,2400,0.0,0.0,61.37087
1,6,9,83.19908,9600.0,4,0.0,0.0,2400,0.0,0.0,61.37087
1,7,9,74.8582,9600.0,4,0.0,0.0,2400,149.0,2100.0,67.43965
1,8,9,70.83233,9600.0,4,0.0,0.0,2400,0.0,0.0,69.34868
1,9,9,88.47419,11790.59,5,420.0,2100.0,2400,152.0,2100.0,60.774788
1,10,9,74.78245,9600.0,4,0.0,0.0,2400,0.0,0.0,69.744965
1,11,9,95.63968,11204.244,5,505.0,2100.0,2400,120.0,2100.0,59.912373
1,12,9,80.68995,9600.0,4,0.0,0.0,2400,0.0,0.0,67.86138
1,13,9,98.9034,11407.033,5,461.0,4400.0,2400,1565.0,4400.0,61.38313
1,14,9,64.37143,9600.0,4,0.0,0.0,2400,0.0,0.0,69.837204
1,15,9,73.67592,9600.0,4,287.0,2100.0,2400,0.0,0.0,65.05517
1,16,9,72.0,12000.0,5,247.0,2100.0,2400,0.0,0.0,69.51515
1,17,9,72.0,12000.0,5,0.0,0.0,2400,0.0,0.0,69.936516
1,18,9,72.0,12000.0,5,0.0,0.0,2400,250.0,2100.0,69.98926
